代碼,營業利益率,盈比,盈4,盈單,稅後淨利年成長率,營業利益年成長率,季度
2701,51.85,1.2857142857142856,0.28,0.09,-44.49,-12.19,2021Q3
2701,51.92,0.8275862068965516,0.29000000000000004,0.06,-58.52,-7.14,2021Q2
2701,50.35,0.0,0.29000000000000004,0.0,-97.85,-23.53,2021Q1
2701,52.11,1.3333333333333333,0.39,0.13,-56.42,-21.14,2020Q4
2701,55.25,0.0,0.0,0.1,-63.5,-21.31,2020Q3
2701,60.06,0.0,0.0,0.06,-62.32,-19.71,2020Q2
2701,61.55,0.0,0.0,0.1,-43.27,-0.47,2020Q1
2702,5.81,0.07526881720430106,18.6,0.35,201.9,174.5,2022Q3
2702,2.1,0.11160714285714285,17.92,0.5,163.5,115.3,2022Q2
2702,-14.37,0.009450679267572357,16.93,0.04,111.0,38.32,2022Q1
2702,-12.83,4.285541439806413,16.53,17.71,775.6,40.49,2021Q4
2702,-13.69,0.5387755102040815,-2.45,-0.32999999999999996,0.47,36.33,2021Q3
2702,-25.21,0.7777777777777776,-2.5200000000000005,-0.49,-7.96,11.33,2021Q2
2702,-38.97,0.5217391304347826,-2.7600000000000002,-0.36,-633.1,-309.0,2021Q1
2702,-26.86,2.0734693877551025,-2.45,-1.2700000000000002,-5661.0,-180.6,2020Q4
2702,-24.04,0.0,0.0,-0.3999999999999999,-1228.0,-179.3,2020Q3
2702,-26.81,0.0,0.0,-0.73,-422.8,-240.8,2020Q2
2702,-4.87,0.0,0.0,-0.05,-307.6,-149.3,2020Q1
2704,-23.93,6.57142857142857,0.14,0.22999999999999998,270.3,15.61,2022Q3
2704,-22.91,1.1999999999999995,0.10000000000000003,0.03,104.2,4.75,2022Q2
2704,3.91,0.3333333333333333,-0.24000000000000002,-0.02,-12.2,-29.42,2022Q1
2704,-24.55,1.6666666666666663,-0.24,-0.09999999999999998,-2809.0,-35.07,2021Q4
2704,-27.14,-2.923076923076923,-0.26,0.19,-205.1,-71.76,2021Q3
2704,-20.08,6.526315789473684,-0.19,-0.31,-161.9,-138.3,2021Q2
2704,4.46,-1.3333333333333333,0.060000000000000005,-0.02,72.56,-31.22,2021Q1
2704,-13.74,-48.0,0.01,-0.12000000000000001,-99.15,-245.2,2020Q4
2704,-11.99,0.0,0.0,0.26,-85.22,-201.4,2020Q3
2704,-7.87,0.0,0.0,-0.06,-126.1,-146.5,2020Q2
2704,6.47,0.0,0.0,-0.07,-121.3,-68.4,2020Q1
2705,-23.05,-2.099999999999998,-0.3999999999999999,0.20999999999999974,35.87,51.77,2022Q3
2705,-59.32,3.2955974842767293,-1.5899999999999999,-1.3099999999999998,-8.79,11.24,2022Q2
2705,-31.92,2.225563909774436,-1.33,-0.74,12.36,27.56,2022Q1
2705,-38.5,-3.9452054794520546,-1.46,1.44,10.41,-31.18,2021Q4
2705,-70.8,1.3706293706293708,-2.8599999999999994,-0.98,-73.41,-78.6,2021Q3
2705,-66.09,2.333333333333333,-1.8,-1.0499999999999998,-8.81,0.17,2021Q2
2705,-42.46,2.245161290322581,-1.5499999999999998,-0.87,11.2,2.72,2021Q1
2705,-23.45,-0.09638554216867479,-1.66,0.040000000000000036,43.42,-0.53,2020Q4
2705,-25.95,0.0,0.0,0.08000000000000007,35.78,25.49,2020Q3
2705,-63.59,0.0,0.0,-0.8,27.84,7.69,2020Q2
2705,-44.41,0.0,0.0,-0.98,-116.2,-273.6,2020Q1
2706,69.07,1.6140350877192984,0.5700000000000001,0.23000000000000004,299.8,25.48,2022Q3
2706,69.88,2.3111111111111113,0.44999999999999996,0.26,1132.0,12.84,2022Q2
2706,70.26,1.0434782608695652,0.23,0.06,530.0,4.47,2022Q1
2706,66.5,0.4999999999999997,0.16,0.01999999999999999,-51.22,1.69,2021Q4
2706,65.82,1.4666666666666666,0.30000000000000004,0.11000000000000001,-15.46,-1.8,2021Q3
2706,68.72,0.7272727272727274,0.21999999999999997,0.04,-80.63,10.92,2021Q2
2706,68.81,-0.1904761904761905,0.21,-0.01,-114.9,-2.69,2021Q1
2706,62.44,2.0,0.32,0.16,-69.79,-26.7,2020Q4
2706,62.27,0.0,0.0,0.03,-81.85,-29.58,2020Q3
2706,62.67,0.0,0.0,0.03,-74.88,-31.22,2020Q2
2706,65.32,0.0,0.0,0.1,-55.65,-14.94,2020Q1
2707,20.18,1.1704545454545456,7.040000000000001,2.0600000000000005,-64.31,242.1,2022Q3
2707,17.87,0.16686531585220502,16.779999999999998,0.7,-4.37,55.42,2022Q2
2707,23.27,0.4648967551622419,16.95,1.97,-4.78,9.51,2022Q1
2707,10.92,0.5406670567583384,17.09,2.3100000000000005,205.6,-26.68,2021Q4
2707,6.49,2.8571428571428568,16.52,11.799999999999999,295.5,-50.69,2021Q3
2707,11.01,0.5515055467511886,6.3100000000000005,0.8700000000000001,56.18,34.12,2021Q2
2707,19.53,1.3768352365415988,6.129999999999999,2.11,87.27,76.95,2021Q1
2707,13.54,1.3436293436293436,5.18,1.7399999999999998,-47.08,-41.88,2020Q4
2707,12.18,0.0,0.0,1.5899999999999999,-53.57,-48.84,2020Q3
2707,8.9,0.0,0.0,0.6900000000000002,-65.28,-64.75,2020Q2
2707,12.54,0.0,0.0,1.16,-48.25,-43.94,2020Q1
2712,4.24,30.66666666666667,0.059999999999999984,0.45999999999999996,173.9,149.5,2022Q3
2712,-24.42,2.814814814814815,-0.54,-0.38,-3733.0,-902.6,2022Q2
2712,1.26,-0.375,-0.32,0.03,-78.01,-92.81,2022Q1
2712,-10.91,1.0000000000000002,-0.2,-0.05000000000000002,-121.3,-138.2,2021Q4
2712,-12.68,-18.666666666666647,0.030000000000000027,-0.13999999999999999,-119.5,-141.1,2021Q3
2712,-2.08,-0.7901234567901234,0.81,-0.16,-108.3,-114.8,2021Q2
2712,13.81,0.5555555555555555,1.08,0.15,154600.0,5497.0,2021Q1
2712,17.47,0.774193548387097,0.93,0.18000000000000005,709.6,724.6,2020Q4
2712,19.04,0.0,0.0,0.64,1619.0,1552.0,2020Q3
2712,-0.95,0.0,0.0,0.11,159.7,90.31,2020Q2
2712,-0.35,,0.0,0.0,99.92,97.21,2020Q1
2722,24.88,2.6493506493506493,1.54,1.02,805.5,508.5,2022Q3
2722,8.22,0.7142857142857142,0.56,0.09999999999999999,188.6,219.6,2022Q2
2722,8.48,2.0000000000000004,0.21999999999999997,0.11,55.85,40.99,2022Q1
2722,-0.39,6.888888888888889,0.18,0.31,-81.73,-102.7,2021Q4
2722,-10.07,7.999999999999995,0.020000000000000018,0.04000000000000001,-127.4,-158.9,2021Q3
2722,-8.38,-1.315068493150685,0.73,-0.24000000000000002,-49.72,23.81,2021Q2
2722,6.14,0.2828282828282828,0.9900000000000001,0.07,148.4,175.3,2021Q1
2722,11.5,0.759493670886076,0.79,0.15000000000000002,135.3,158.0,2020Q4
2722,11.94,0.0,0.0,0.75,86.72,74.96,2020Q3
2722,-10.73,0.0,0.0,0.020000000000000004,-815.6,-390.8,2020Q2
2722,-9.63,0.0,0.0,-0.13,-10.36,-7.08,2020Q1
2723,3.65,1.2432432432432428,2.960000000000001,0.9199999999999999,-60.08,-52.03,2022Q3
2723,3.29,-0.31818181818181823,3.52,-0.28,-68.59,-58.32,2022Q2
2723,6.8,0.8866666666666667,6.0,1.33,-4.48,-8.07,2022Q1
2723,7.13,0.6523887973640857,6.07,0.9900000000000002,7.15,-11.0,2021Q4
2723,7.38,0.8445078459343796,7.009999999999999,1.48,38.25,7.48,2021Q3
2723,7.47,1.1398963730569949,7.720000000000001,2.2,147.9,70.37,2021Q2
2723,7.37,0.8383233532934132,6.679999999999999,1.4,365.5,135.9,2021Q1
2723,8.08,1.3687943262411346,5.64,1.9299999999999997,6.83,-6.87,2020Q4
2723,7.05,0.0,0.0,2.19,-14.13,-18.63,2020Q3
2723,4.69,0.0,0.0,1.1600000000000001,-50.35,-48.18,2020Q2
2723,3.24,0.0,0.0,0.36,-83.09,-65.78,2020Q1
2727,1.58,4.383720930232558,3.4400000000000004,3.7700000000000005,142.1,204.6,2022Q3
2727,-1.14,6.696629213483147,-1.7799999999999998,-2.9800000000000004,-81.01,-367.6,2022Q2
2727,3.49,-4.101265822784811,-1.5799999999999998,1.62,-36.26,-30.61,2022Q1
2727,-0.12,-2.942857142857144,-1.4,1.0300000000000002,-167.2,-103.8,2021Q4
2727,-1.65,17.058823529411775,-0.33999999999999986,-1.4500000000000002,-355.0,-167.0,2021Q3
2727,0.42,-2.3410526315789477,4.75,-2.7800000000000002,53.06,135.2,2021Q2
2727,4.99,0.8581644815256257,8.39,1.8,145.4,191.2,2021Q1
2727,3.65,1.8134490238611716,4.61,2.0900000000000003,-26.67,-8.08,2020Q4
2727,2.75,0.0,0.0,3.64,-70.36,-40.96,2020Q3
2727,-1.54,0.0,0.0,0.8599999999999999,-230.5,-129.8,2020Q2
2727,-8.72,0.0,0.0,-1.98,-344.7,-224.6,2020Q1
2731,-38.06,1.0305676855895194,-9.16,-2.3599999999999994,-65.62,17.96,2022Q3
2731,-45.23,1.2458286985539488,-8.99,-2.8000000000000003,-107.4,19.58,2022Q2
2731,-37.05,1.2842998585572845,-7.069999999999999,-2.27,-45.93,28.21,2022Q1
2731,-54.53,1.076205287713841,-6.43,-1.7299999999999995,-17.45,-0.31,2021Q4
2731,-68.32,1.5208333333333333,-5.760000000000002,-2.1900000000000004,-3.94,-13.53,2021Q3
2731,-58.26,0.5866666666666666,-6.0,-0.8799999999999999,-11.41,-41.43,2021Q2
2731,-50.78,0.8129675810473815,-8.02,-1.63,-401.5,-1573.0,2021Q1
2731,-14.64,0.7186440677966105,-5.9,-1.0600000000000005,-271.6,-823.8,2020Q4
2731,-12.68,0.0,0.0,-2.4299999999999997,-300.2,-780.2,2020Q3
2731,-8.15,0.0,0.0,-2.9000000000000004,-206.3,-460.0,2020Q2
2731,-0.38,0.0,0.0,0.49,-69.73,-115.1,2020Q1
2739,-14.88,0.6950092421441776,-5.410000000000001,-0.9400000000000004,34.32,51.19,2022Q3
2739,-21.12,1.9609022556390976,-6.65,-3.26,12.35,28.16,2022Q2
2739,3.73,-0.03496503496503496,-5.720000000000001,0.05,108.0,137.9,2022Q1
2739,-34.35,0.7813953488372092,-6.45,-1.2599999999999998,-104.7,-92.2,2021Q4
2739,-43.74,1.548845470692718,-5.63,-2.1800000000000006,-91.55,-103.7,2021Q3
2739,-31.79,2.505376344086021,-3.72,-2.3299999999999996,-23.45,-17.14,2021Q2
2739,-9.69,1.3014354066985647,-2.09,-0.68,61.1,53.91,2021Q1
2739,-14.86,0.5587301587301586,-3.15,-0.43999999999999995,-384.9,-229.3,2020Q4
2739,-17.24,0.0,0.0,-0.27,-4340.0,-322.1,2020Q3
2739,-28.26,0.0,0.0,-0.7,-895.1,-352.8,2020Q2
2739,-23.73,0.0,0.0,-1.74,-693.0,-296.0,2020Q1
2748,7.88,1.0594594594594593,1.85,0.49,179.6,177.4,2022Q3
2748,6.0,-3.7837837837837838,0.37,-0.35,236.3,212.5,2022Q2
2748,15.46,0.0,0.0,0.75,145.0,92.66,2022Q1
2748,-3.78,-10.105263157894738,-0.38,0.9600000000000001,-126.9,-160.3,2021Q4
2748,-14.89,10.7027027027027,-0.3700000000000001,-0.9900000000000001,-385.5,-1256.0,2021Q3
2748,-6.43,-2.8235294117647065,1.0199999999999998,-0.72,-689.4,5.4,2021Q2
2748,8.6,0.8705882352941177,1.7,0.37,273.4,106.0,2021Q1
2748,4.97,2.6944444444444446,1.44,0.97,-40.69,-66.54,2020Q4
2748,-0.87,0.0,0.0,0.39999999999999997,-68.34,-106.1,2020Q3
2748,-6.69,0.0,0.0,-0.039999999999999994,-95.7,-133.0,2020Q2
2748,4.25,0.0,0.0,0.11,-90.25,-79.63,2020Q1
2753,11.29,1.1047227926078032,9.739999999999998,2.6900000000000004,26.64,16.91,2022Q3
2753,11.41,1.1364148816234496,8.870000000000001,2.52,12.78,6.41,2022Q2
2753,11.35,1.059360730593607,8.760000000000002,2.32,8.66,3.26,2022Q1
2753,10.97,1.0114416475972539,8.74,2.21,-17.04,-14.35,2021Q4
2753,10.57,0.789587852494577,9.220000000000002,1.8200000000000003,-18.74,-18.99,2021Q3
2753,12.18,0.9386562804284323,10.270000000000001,2.41,-7.71,-6.8,2021Q2
2753,12.13,0.8888888888888887,10.350000000000001,2.3,-9.43,-12.22,2021Q1
2753,14.71,1.0199052132701423,10.55,2.6900000000000004,30.57,12.49,2020Q4
2753,15.17,0.0,0.0,2.87,-,-,2020Q3
2753,15.37,0.0,0.0,2.49,26.38,12.63,2020Q2
2753,16.13,0.0,0.0,2.5,-,-,2020Q1
5706,-53.67,-3.9999999999999982,-0.2300000000000001,0.22999999999999998,-133.4,1.6,2022Q3
5706,-66.75,8.965517241379308,-0.29000000000000004,-0.6499999999999999,-160.8,5.35,2022Q2
5706,-64.48,0.6666666666666666,0.36,0.06,-92.09,2.53,2022Q1
5706,-44.05,0.4444444444444441,1.17,0.1299999999999999,518.6,-106.8,2021Q4
5706,-38.81,0.653846153846154,1.04,0.17000000000000004,421.8,-375.9,2021Q3
5706,-68.23,0.0,1.07,0.0,3300.0,-551.1,2021Q2
5706,-59.5,3.702127659574468,0.9400000000000001,0.87,1264.0,-157.0,2021Q1
5706,-6.52,0.0,0.15,0.0,-93.29,-117.1,2020Q4
5706,-2.15,0.0,0.0,0.2,-91.83,-106.3,2020Q3
5706,1.8,0.0,0.0,-0.13,-102.0,-92.65,2020Q2
5706,7.12,0.0,0.0,0.08,-85.68,-23.01,2020Q1
8462,5.09,0.04897959183673473,2.45,0.030000000000000027,127.4,150.0,2022Q3
8462,6.54,-0.23529411764705907,-1.0199999999999998,0.06000000000000005,4328.0,1586.0,2022Q2
8462,10.65,-1.4297872340425533,-2.3499999999999996,0.84,-31.02,-26.28,2022Q1
8462,-7.41,-3.18324607329843,-1.91,1.5200000000000002,-135.1,-135.0,2021Q4
8462,-15.67,7.8181818181818175,-1.7600000000000002,-3.44,-189.5,-169.3,2021Q3
8462,0.49,-1.5164179104477613,3.3499999999999996,-1.27,-99.08,-97.09,2021Q2
8462,14.33,0.9715370018975331,5.2700000000000005,1.28,-19.25,-15.42,2021Q1
8462,14.98,1.1781305114638447,5.67,1.67,-14.3,-14.72,2020Q4
8462,14.47,0.0,0.0,1.67,-18.53,-19.61,2020Q3
8462,13.59,0.0,0.0,0.6500000000000001,-29.41,-28.79,2020Q2
8462,17.68,0.0,0.0,1.68,-4.99,-6.72,2020Q1
8940,-5.98,37.999999999999964,-0.040000000000000036,-0.38,79.95,74.5,2022Q3
8940,-0.28,2.923076923076923,-1.04,-0.76,97.49,97.21,2022Q2
8940,21.04,-2.28125,-1.28,0.73,143.4,119.4,2022Q1
8940,-21.24,-0.8505747126436779,-1.74,0.3699999999999999,-116.4,-50.71,2021Q4
8940,-32.81,6.202247191011238,-0.8899999999999997,-1.38,-2.73,5.74,2021Q3
8940,-10.93,16.000000000000014,-0.24999999999999978,-1.0,48.17,47.71,2021Q2
8940,10.53,-1.611940298507463,-0.6699999999999999,0.27,232.0,121.3,2021Q1
8940,-9.26,-5.674418604651164,-0.86,1.2200000000000002,-6103.0,-4423.0,2020Q4
8940,-24.14,0.0,0.0,-0.74,-106.9,-247.0,2020Q3
8940,-19.13,0.0,0.0,-1.4200000000000002,-337.5,-247.6,2020Q2
8940,3.82,0.0,0.0,0.08,-90.87,-84.29,2020Q1
9943,9.69,1.348314606741573,3.5600000000000005,1.2000000000000002,316.2,203.3,2022Q3
9943,6.54,-0.6376811594202905,0.69,-0.1100000000000001,37.36,-18.26,2022Q2
9943,18.28,22.526315789473692,0.18999999999999995,1.07,-17.5,-26.79,2022Q1
9943,-1.11,13.023255813953488,0.43,1.4,-90.45,-103.4,2021Q4
9943,-14.76,-27.833333333333307,0.2400000000000002,-1.67,-130.4,-139.7,2021Q3
9943,8.02,-0.7973856209150326,3.0600000000000005,-0.6100000000000001,-65.94,-69.64,2021Q2
9943,22.82,1.2505966587112172,4.19,1.31,-15.15,-14.62,2021Q1
9943,19.97,1.0975056689342404,4.41,1.21,-19.26,-14.31,2020Q4
9943,19.35,0.0,0.0,1.1500000000000004,-28.05,-21.87,2020Q3
9943,20.55,0.0,0.0,0.5199999999999998,-37.19,-24.88,2020Q2
9943,25.91,0.0,0.0,1.53,-24.9,-17.02,2020Q1
2801,33.89,,0.0,0.0,1.38,23.08,28.08
2801,33.89,,0.0,0.0,1.38,23.08,28.08
2801,33.89,,0.0,0.0,1.38,23.08,28.08
2801,33.33,,0.0,0.0,1.21,25.0,26.46
2801,30.69,,0.0,0.0,1.63,23.53,21.78
2801,32.0,,0.0,0.0,1.09,21.05,18.5
2801,31.3,,0.0,0.0,1.25,20.37,14.96
2801,30.01,,0.0,0.0,1.06,-2.44,-6.48
2801,25.77,,0.0,0.0,1.14,-41.38,-38.53
2801,26.96,,0.0,0.0,1.23,-40.0,-35.8
2801,29.31,,0.0,0.0,1.12,-31.67,-25.98
2801,28.22,,0.0,0.0,1.13,-24.0,-23.27
2801,33.44,,0.0,0.0,1.16,-21.88,-17.93
2809,58.61,,0.0,0.0,1.21,84.83,80.08
2809,77.86,,0.0,0.0,1.07,60.49,62.07
2809,61.65,,0.0,0.0,1.22,63.88,60.42
2809,54.87,,0.0,0.0,1.41,2.45,3.87
2809,88.58,,0.0,0.0,0.95,174.7,168.2
2809,57.81,,0.0,0.0,1.0,160.3,166.2
2809,77.06,,0.0,0.0,0.98,118.6,109.9
2809,6.1,,0.0,0.0,0.92,-98.62,-92.87
2809,37.4,,0.0,0.0,0.81,-81.44,-78.37
2809,37.4,,0.0,0.0,0.81,-81.44,-78.37
2809,37.4,,0.0,0.0,0.81,-81.44,-78.37
2809,37.4,,0.0,0.0,0.81,-81.44,-78.37
2809,37.4,,0.0,0.0,0.81,-81.44,-78.37
2809,49.65,,0.0,0.0,0.82,-80.36,-77.49
2809,57.27,,0.0,0.0,1.07,-50.62,-48.17
2812,37.0,,0.0,0.0,1.53,0.0,23.87
2812,35.75,,0.0,0.0,2.05,9.33,19.97
2812,34.54,,0.0,0.0,1.88,17.02,19.2
2812,34.37,,0.0,0.0,1.38,12.5,18.65
2812,37.12,,0.0,0.0,1.83,3.7,18.13
2812,35.38,,0.0,0.0,2.28,1.22,17.1
2812,35.38,,0.0,0.0,2.28,1.22,17.1
2812,35.38,,0.0,0.0,2.28,1.22,17.1
2812,35.38,,0.0,0.0,2.28,1.22,17.1
2812,35.38,,0.0,0.0,2.28,1.22,17.1
2812,34.95,,0.0,0.0,2.33,6.8,17.04
2812,34.57,,0.0,0.0,1.59,-11.21,-8.61
2812,31.78,,0.0,0.0,1.36,-17.24,-7.99
2812,34.49,,0.0,0.0,1.66,-11.76,-7.09
2812,33.8,,0.0,0.0,2.04,-17.54,-12.04
2816,-13.12,-0.0717488789237669,-2.2299999999999995,0.040000000000000036,-308.1,-276.0,2022Q3
2816,-20.95,7.094736842105264,-1.9,-3.37,-366.4,-330.0,2022Q2
2816,-1.97,-0.5925925925925927,1.89,-0.28,-129.3,-117.0,2022Q1
2816,9.01,1.7692307692307694,3.12,1.3800000000000001,-0.77,17.84,2021Q4
2816,7.06,0.6981132075471695,2.12,0.3699999999999999,-37.0,-22.48,2021Q3
2816,7.99,0.5333333333333337,3.1499999999999995,0.42000000000000015,5.87,33.03,2021Q2
2816,10.53,0.8616780045351473,4.41,0.95,412.0,376.4,2021Q1
2816,8.18,0.4840764331210195,3.14,0.38000000000000034,-0.07,-1.81,2020Q4
2816,9.79,0.0,0.0,1.3999999999999997,-4.25,-6.06,2020Q3
2816,6.84,0.0,0.0,1.6800000000000002,-29.13,-31.85,2020Q2
2816,-4.9,0.0,0.0,-0.32,-131.3,-139.7,2020Q1
2820,67.07,,0.0,0.0,0.13,48.15,46.71
2820,66.11,,0.0,0.0,0.14,34.55,32.61
2820,62.95,,0.0,0.0,0.12,26.88,28.21
2820,64.13,,0.0,0.0,0.11,25.35,27.44
2820,65.79,,0.0,0.0,0.14,21.35,20.49
2820,62.82,,0.0,0.0,0.12,17.02,19.12
2820,62.26,,0.0,0.0,0.13,17.39,17.31
2820,65.24,,0.0,0.0,0.11,16.95,17.09
2820,64.22,,0.0,0.0,0.15,-39.19,-41.78
2820,65.87,,0.0,0.0,0.56,-36.11,-40.4
2820,65.87,,0.0,0.0,0.56,-36.11,-40.4
2820,65.87,,0.0,0.0,0.56,-36.11,-40.4
2820,65.87,,0.0,0.0,0.56,-36.11,-40.4
2820,65.87,,0.0,0.0,0.56,-36.11,-40.4
2820,70.84,,0.0,0.0,0.13,-20.0,-25.01
2832,17.1,0.9311475409836065,3.05,0.71,672.3,604.4,2022Q3
2832,15.56,1.1696750902527075,2.77,0.81,238.3,230.9,2022Q2
2832,6.79,0.6201550387596899,1.29,0.2,444.8,319.3,2022Q1
2832,5.43,5.165048543689321,1.03,1.33,-45.72,-47.13,2021Q4
2832,-2.77,24.571428571428626,0.06999999999999984,0.43,-119.6,-125.3,2021Q3
2832,-9.86,-10.720000000000004,0.2499999999999999,-0.6699999999999999,-179.8,-195.7,2021Q2
2832,-2.67,-0.16216216216216217,1.48,-0.06,-116.2,-128.2,2021Q1
2832,14.28,0.7789473684210524,1.9,0.3699999999999999,-2.21,-8.27,2020Q4
2832,15.16,0.0,0.0,0.61,-4.05,-10.55,2020Q3
2832,14.3,0.0,0.0,0.56,-6.95,-14.51,2020Q2
2832,12.92,0.0,0.0,0.36,-36.79,-34.63,2020Q1
2834,34.19,,0.0,0.0,1.36,80.0,99.43
2834,34.16,,0.0,0.0,1.27,76.0,91.83
2834,34.16,,0.0,0.0,1.27,76.0,91.83
2834,34.16,,0.0,0.0,1.27,76.0,91.83
2834,34.16,,0.0,0.0,1.27,76.0,91.83
2834,34.16,,0.0,0.0,1.27,76.0,91.83
2834,32.19,,0.0,0.0,1.24,57.58,76.53
2834,21.16,,0.0,0.0,1.95,4.76,7.74
2834,21.56,,0.0,0.0,1.58,8.7,15.58
2834,21.69,,0.0,0.0,2.07,10.0,14.9
2834,21.17,,0.0,0.0,1.84,-42.5,-41.23
2834,23.08,,0.0,0.0,1.73,-47.06,-39.51
2834,21.23,,0.0,0.0,1.81,-43.4,-38.57
2834,21.5,,0.0,0.0,1.72,-35.71,-33.23
2834,19.8,,0.0,0.0,1.69,-16.67,-15.8
2836,20.45,,0.0,0.0,1.18,0.0,5.3
2836,21.61,,0.0,0.0,0.96,17.65,31.56
2836,27.71,,0.0,0.0,1.19,9.76,25.85
2836,27.0,,0.0,0.0,1.39,20.0,23.47
2836,26.37,,0.0,0.0,1.09,5.0,18.57
2836,26.37,,0.0,0.0,1.09,5.0,18.57
2836,26.37,,0.0,0.0,1.09,5.0,18.57
2836,26.37,,0.0,0.0,1.09,5.0,18.57
2836,26.37,,0.0,0.0,1.09,5.0,18.57
2836,22.66,,0.0,0.0,1.7,14.71,18.47
2836,22.74,,0.0,0.0,1.03,13.21,16.24
2836,20.78,,0.0,0.0,1.17,2.86,14.99
2836,22.13,,0.0,0.0,0.95,13.89,11.61
2836,20.38,,0.0,0.0,1.06,0.0,0.65
2836,20.49,,0.0,0.0,1.11,-5.56,0.01
2838,27.84,,0.0,0.0,1.35,151.7,63.38
2838,28.77,,0.0,0.0,1.03,46.88,44.3
2838,26.74,,0.0,0.0,1.64,26.04,32.18
2838,24.6,,0.0,0.0,1.0,138.5,117.6
2838,12.21,,0.0,0.0,1.27,-50.0,-43.41
2838,23.4,,0.0,0.0,1.25,-7.25,-4.35
2838,16.4,,0.0,0.0,1.05,-73.97,-37.29
2838,16.82,,0.0,0.0,0.94,-38.71,-25.03
2838,20.55,,0.0,0.0,1.02,-43.62,-23.61
2838,20.55,,0.0,0.0,1.02,-43.62,-23.61
2838,20.55,,0.0,0.0,1.02,-43.62,-23.61
2838,20.55,,0.0,0.0,1.02,-43.62,-23.61
2838,23.85,,0.0,0.0,1.18,-4.0,-2.13
2838,20.37,,0.0,0.0,1.63,-14.71,-11.41
2845,30.03,,0.0,0.0,0.86,11.9,17.29
2845,29.92,,0.0,0.0,0.77,11.11,15.94
2845,29.92,,0.0,0.0,0.77,11.11,15.94
2845,29.92,,0.0,0.0,0.77,11.11,15.94
2845,29.92,,0.0,0.0,0.77,11.11,15.94
2845,27.23,,0.0,0.0,0.69,15.07,14.35
2845,28.24,,0.0,0.0,1.17,109.1,129.1
2845,25.96,,0.0,0.0,1.0,-12.5,-9.56
2845,16.5,,0.0,0.0,2.03,-68.57,-70.81
2845,26.39,,0.0,0.0,0.95,-7.35,-5.16
2845,22.46,,0.0,0.0,0.94,-32.41,-32.15
2845,28.63,,0.0,0.0,0.81,-28.36,-29.94
2845,27.31,,0.0,0.0,0.93,-24.44,-25.63
2845,25.95,,0.0,0.0,0.62,-17.39,-18.52
2849,37.14,,0.0,0.0,0.67,-1.77,4.17
2849,39.14,,0.0,0.0,1.11,7.21,3.7
2849,47.01,,0.0,0.0,0.77,16.13,28.02
2849,39.14,,0.0,0.0,0.87,-4.69,2.59
2849,43.58,,0.0,0.0,0.56,20.69,17.44
2849,41.8,,0.0,0.0,0.63,20.25,16.02
2849,36.64,,0.0,0.0,0.69,-6.35,-3.7
2849,35.05,,0.0,0.0,0.79,-11.24,-3.56
2849,40.83,,0.0,0.0,0.66,-19.44,-24.52
2849,34.9,,0.0,0.0,0.77,-13.68,-10.37
2849,34.9,,0.0,0.0,0.77,-13.68,-10.37
2849,34.9,,0.0,0.0,0.77,-13.68,-10.37
2849,34.9,,0.0,0.0,0.77,-13.68,-10.37
2849,34.9,,0.0,0.0,0.77,-13.68,-10.37
2849,41.78,,0.0,0.0,0.64,3.28,-1.3
2850,13.21,1.1107644305772233,6.41,1.7800000000000002,-13.0,-7.51,2022Q3
2850,12.6,0.7185628742514971,6.679999999999999,1.2,-12.97,-7.34,2022Q2
2850,14.08,0.9677419354838711,7.4399999999999995,1.8,20.11,21.81,2022Q1
2850,14.43,0.9144460028050491,7.13,1.63,38.31,39.09,2021Q4
2850,14.66,1.21301775147929,6.76,2.05,40.91,38.96,2021Q3
2850,13.9,1.221183800623053,6.42,1.9600000000000002,57.56,59.78,2021Q2
2850,12.06,0.9949916527545909,5.99,1.49,126.1,90.35,2021Q1
2850,11.6,0.9767441860465118,5.16,1.2600000000000002,4.33,2.47,2020Q4
2850,11.95,0.0,0.0,1.71,11.47,11.54,2020Q3
2850,10.19,0.0,0.0,1.5299999999999998,12.16,6.41,2020Q2
2850,7.77,0.0,0.0,0.66,-36.82,-27.65,2020Q1
2851,-0.77,-0.4819277108433735,0.8300000000000001,-0.1,-95.39,-106.5,2022Q3
2851,-1.0,-2.048780487804878,1.6400000000000001,-0.8400000000000001,-88.79,-108.0,2022Q2
2851,13.35,1.316923076923077,3.25,1.07,-19.07,-18.5,2022Q1
2851,12.09,0.8000000000000002,3.5,0.7000000000000002,36.24,38.33,2021Q4
2851,12.69,0.9627118644067798,2.9499999999999993,0.71,15.55,16.39,2021Q3
2851,13.54,0.9871794871794869,3.12,0.7699999999999998,36.2,33.78,2021Q2
2851,16.69,1.6815286624203825,3.1399999999999997,1.32,76.86,65.9,2021Q1
2851,10.12,0.23346303501945512,2.57,0.1499999999999999,37.28,18.52,2020Q4
2851,12.82,0.0,0.0,0.8799999999999999,38.59,27.26,2020Q3
2851,12.34,0.0,0.0,0.79,49.66,32.36,2020Q2
2851,12.61,0.0,0.0,0.75,16.68,11.07,2020Q1
2852,12.06,1.5922330097087376,2.0600000000000005,0.8200000000000001,13.92,16.5,2022Q3
2852,10.12,1.0458715596330272,2.18,0.57,55.0,43.72,2022Q2
2852,8.45,0.7638190954773869,1.9900000000000002,0.38,64.9,52.93,2022Q1
2852,9.88,0.6304347826086957,1.84,0.29000000000000004,261.8,210.7,2021Q4
