stock_id,date,Θユ计,Θユ掸计,Θユ肂,秨絃基,程蔼基,程基,Μ絃基,害禴基畉,程处ボ禦基,程处ボ禦秖,程处ボ芥基,程处ボ芥秖,セ痲ゑ
2330,2017-06-28 00:00:00,52273921,15953,10919812400,209.5,210.0,208.0,208.5,3.0,208.5,2449.0,209.0,3649.0,15.14
2330,2017-06-29 00:00:00,27049234,8431,5678566197,210.5,210.5,208.5,210.0,1.5,210.0,2813.0,210.5,1521.0,15.25
2330,2017-06-30 00:00:00,31709978,9805,6580047422,206.5,208.5,206.5,208.5,1.5,208.0,330.0,208.5,1089.0,15.14
2330,2017-07-03 00:00:00,21066605,7037,4382736445,207.5,209.0,207.0,209.0,0.5,208.5,487.0,209.0,53.0,15.18
2330,2017-07-04 00:00:00,21592272,8990,4476915676,208.0,208.5,207.0,207.0,2.0,206.5,1537.0,207.0,219.0,15.03
2330,2017-07-05 00:00:00,23463030,7278,4868199460,207.0,208.5,206.5,208.5,1.5,208.0,202.0,208.5,236.0,15.14
2330,2017-07-06 00:00:00,15260726,4473,3166474008,208.0,208.5,207.0,207.5,1.0,207.5,571.0,208.0,1820.0,15.07
2330,2017-07-07 00:00:00,21567705,8234,4449245335,207.0,207.5,205.5,206.0,1.5,205.5,2252.0,206.0,146.0,14.96
2330,2017-07-10 00:00:00,13326526,5812,2749724552,206.5,207.0,206.0,206.0,0.0,206.0,3578.0,206.5,494.0,14.96
2330,2017-07-11 00:00:00,34593975,11217,7275696778,208.0,212.0,207.5,212.0,6.0,211.5,25.0,212.0,811.0,15.4
2330,2017-07-12 00:00:00,26887728,9582,5690155100,211.0,212.5,210.5,210.5,1.5,210.5,720.0,211.0,235.0,15.29
2330,2017-07-13 00:00:00,50136849,16903,10735533186,212.0,216.0,211.5,214.5,4.0,214.0,740.0,214.5,1147.0,15.58
2330,2017-07-14 00:00:00,22364167,9330,4773890099,213.0,214.5,212.0,213.0,1.5,213.0,1109.0,213.5,15.0,15.47
2330,2017-07-17 00:00:00,21400126,8537,4566620338,215.0,215.5,211.5,213.0,0.0,213.0,503.0,213.5,711.0,15.47
2330,2017-07-18 00:00:00,18756453,8905,3998545790,213.0,214.0,212.0,214.0,1.0,213.5,2.0,214.0,1429.0,15.54
2330,2017-07-19 00:00:00,20661381,11699,4428023668,212.5,215.0,212.5,214.5,0.5,214.0,644.0,214.5,12.0,15.58
2330,2017-07-20 00:00:00,20795770,8261,4468108550,215.0,215.5,214.0,215.5,1.0,215.0,49.0,215.5,1034.0,15.65
2330,2017-07-21 00:00:00,15422136,7558,3302914894,214.0,215.0,213.5,214.0,1.5,214.0,2386.0,214.5,50.0,15.54
2330,2017-07-24 00:00:00,20002702,6805,4279712228,213.5,214.5,213.0,214.5,0.5,214.0,29.0,214.5,736.0,15.58
2330,2017-07-25 00:00:00,13853196,4836,2965264666,214.0,214.5,213.5,214.0,0.5,214.0,2261.0,214.5,612.0,15.54
2330,2017-07-26 00:00:00,15900563,5219,3393269119,215.0,215.0,212.5,213.0,1.0,213.0,1540.0,213.5,185.0,15.47
2330,2017-07-27 00:00:00,23045021,9138,4959471015,213.5,216.0,213.5,215.5,2.5,215.5,478.0,216.0,1805.0,15.65
2330,2017-07-28 00:00:00,21121133,7997,4498197191,213.0,214.0,212.5,213.0,2.5,213.0,972.0,213.5,776.0,15.47
2330,2017-07-31 00:00:00,20363314,6039,4352541276,211.5,214.5,211.5,214.5,1.5,214.0,1.0,214.5,1912.0,15.58
2330,2017-08-01 00:00:00,20314999,7318,4325934287,212.5,214.0,212.0,212.0,2.5,212.0,3148.0,212.5,117.0,15.4
2330,2017-08-02 00:00:00,30528035,11028,6574998275,214.0,216.0,214.0,216.0,4.0,215.5,15.0,216.0,1805.0,15.69
2330,2017-08-03 00:00:00,27097397,7041,5779905218,213.0,214.0,212.5,213.5,2.5,213.5,11.0,214.0,1274.0,15.5
2330,2017-08-04 00:00:00,22187420,5240,4735259954,213.5,214.0,212.5,213.0,0.5,213.0,4214.0,213.5,962.0,15.47
2330,2017-08-07 00:00:00,21594977,7115,4653776958,213.5,216.5,213.5,216.0,3.0,215.5,1615.0,216.0,192.0,15.69
2330,2017-08-08 00:00:00,25223804,8404,5483118368,217.5,219.0,216.0,217.5,1.5,217.0,405.0,217.5,1345.0,15.8
2330,2017-08-09 00:00:00,28129447,9826,6035247455,215.0,215.5,213.5,214.5,3.0,214.0,244.0,214.5,1118.0,15.85
2330,2017-08-10 00:00:00,27440049,8227,5866558686,215.5,215.5,212.5,214.0,0.5,213.5,3992.0,214.0,1639.0,15.82
2330,2017-08-11 00:00:00,41592129,13751,8803564627,211.0,213.5,210.5,212.5,1.5,212.0,1568.0,212.5,388.0,15.71
2330,2017-08-14 00:00:00,29414616,7719,6233486198,213.5,214.0,210.0,211.0,1.5,211.0,618.0,211.5,63.0,15.59
2330,2017-08-15 00:00:00,14385915,5250,3073117310,213.0,214.5,213.0,214.0,3.0,213.5,33.0,214.0,1518.0,15.82
2330,2017-08-16 00:00:00,25206990,8610,5357190370,214.5,214.5,211.0,213.0,1.0,212.5,14.0,213.0,72.0,15.74
2330,2017-08-17 00:00:00,8353232,3120,1785167148,213.5,214.0,213.0,214.0,1.0,213.5,1160.0,214.0,94.0,15.82
2330,2017-08-18 00:00:00,14363526,3999,3043468038,212.0,213.0,211.0,212.5,1.5,212.0,3439.0,212.5,122.0,15.71
2330,2017-08-21 00:00:00,13847499,5152,2934064688,212.5,213.0,211.5,211.5,1.0,211.5,622.0,212.0,538.0,15.63
2330,2017-08-22 00:00:00,17330415,7908,3710809960,213.5,214.5,213.0,214.5,3.0,214.0,768.0,214.5,1013.0,15.85
2330,2017-08-23 00:00:00,11757917,5873,2531926275,215.5,216.0,214.0,215.5,1.0,215.0,51.0,215.5,2949.0,15.93
2330,2017-08-24 00:00:00,15426842,6953,3341510582,216.0,217.0,215.5,217.0,1.5,216.5,587.0,217.0,3721.0,16.04
2330,2017-08-25 00:00:00,10975387,5546,2384766481,217.5,217.5,216.0,217.5,0.5,217.0,1529.0,217.5,64.0,16.08
2330,2017-08-28 00:00:00,16512159,5673,3564102094,215.0,216.5,215.0,216.0,1.5,216.0,7.0,216.5,1055.0,15.96
2330,2017-08-29 00:00:00,16561161,5587,3569385647,216.0,216.0,215.0,216.0,0.0,215.5,1427.0,216.0,1267.0,15.96
2330,2017-08-30 00:00:00,19674310,6732,4274683770,216.0,218.0,216.0,217.5,1.5,217.0,266.0,217.5,913.0,16.08
2330,2017-08-31 00:00:00,26945202,6585,5837056904,217.5,218.0,215.5,216.5,1.0,216.0,767.0,216.5,1155.0,16.0
2330,2017-09-01 00:00:00,17805405,6956,3851834126,215.0,217.5,215.0,216.5,0.0,216.5,799.0,217.0,417.0,16.0
2330,2017-09-04 00:00:00,15053185,8635,3273164145,216.5,218.0,215.5,217.5,1.0,217.5,873.0,218.0,1582.0,16.08
2330,2017-09-05 00:00:00,34514275,7065,7503488603,218.0,218.0,216.5,218.0,0.5,217.5,17.0,218.0,5044.0,16.11
2330,2017-09-06 00:00:00,28148528,6999,6117444609,216.5,218.0,216.0,217.0,1.0,216.5,1537.0,217.0,54.0,16.04
2330,2017-09-07 00:00:00,19198540,6586,4170321680,218.0,218.5,216.0,217.0,0.0,216.5,24.0,217.0,1280.0,16.04
2330,2017-09-08 00:00:00,25512045,7969,5549520265,217.0,218.0,216.5,218.0,1.0,217.5,589.0,218.0,378.0,16.11
2330,2017-09-11 00:00:00,19387886,5305,4215723762,219.0,219.5,216.5,217.0,1.0,216.5,1079.0,217.0,584.0,16.04
2330,2017-09-12 00:00:00,24862321,5992,5437521978,219.0,219.5,217.5,219.0,2.0,218.5,536.0,219.0,2782.0,16.19
2330,2017-09-13 00:00:00,18336541,4598,3998984438,217.5,219.0,217.5,218.0,1.0,218.0,629.0,218.5,442.0,16.11
2330,2017-09-14 00:00:00,21508567,6314,4701852606,218.5,219.0,217.5,218.5,0.5,218.0,2090.0,218.5,339.0,16.15
2330,2017-09-15 00:00:00,48901103,5253,10668230939,218.5,219.0,217.0,218.5,0.0,218.0,2139.0,218.5,439.0,16.15
2330,2017-09-18 00:00:00,17812705,6714,3905801892,219.0,220.0,218.0,219.5,1.0,219.5,236.0,220.0,3586.0,16.22
2330,2017-09-19 00:00:00,26255575,11072,5742129525,221.5,221.5,220.0,221.5,2.0,221.0,302.0,221.5,3090.0,16.37
2330,2017-09-20 00:00:00,23434237,9347,5179958449,221.0,222.0,220.0,221.5,0.0,221.0,99.0,221.5,734.0,16.37
2330,2017-09-21 00:00:00,18645565,6604,4125047365,221.0,223.0,220.0,221.0,0.5,221.0,747.0,221.5,519.0,16.33
2330,2017-09-22 00:00:00,22456370,7431,4930530220,221.5,222.0,218.5,218.5,2.5,218.5,669.0,219.0,53.0,16.15
2330,2017-09-25 00:00:00,17458286,6250,3797761662,217.5,218.5,217.0,217.0,1.5,217.0,933.0,217.5,10.0,16.04
2330,2017-09-26 00:00:00,25003901,8768,5392244669,217.5,218.0,214.0,214.0,3.0,214.0,1744.0,214.5,119.0,15.82
2330,2017-09-27 00:00:00,24794510,7326,5353580844,217.5,217.5,215.0,215.0,1.0,215.0,4205.0,215.5,190.0,15.89
2330,2017-09-28 00:00:00,31616062,7749,6788534834,215.0,216.0,213.5,214.0,1.0,214.0,543.0,214.5,35.0,15.82
2330,2017-09-29 00:00:00,23954708,7507,5184362760,216.0,217.5,215.5,216.5,2.5,216.5,523.0,217.0,237.0,16.0
2330,2017-09-30 00:00:00,4254045,2446,924823765,218.0,218.5,216.5,216.5,0.0,216.5,274.0,217.0,9.0,16.0
2330,2017-10-02 00:00:00,28360551,10605,6233064680,219.5,220.5,218.5,220.5,4.0,220.0,1418.0,220.5,113.0,16.3
2330,2017-10-03 00:00:00,38330938,12703,8497244691,219.0,223.0,219.0,222.5,2.0,222.0,380.0,222.5,21.0,16.44
2330,2017-10-05 00:00:00,25397939,8601,5691251336,222.0,225.5,222.0,224.5,2.0,224.0,967.0,224.5,189.0,16.59
2330,2017-10-06 00:00:00,16040516,7612,3604683862,225.0,225.5,223.5,224.5,0.0,224.0,173.0,224.5,526.0,16.59
2330,2017-10-11 00:00:00,67649562,20879,15633206754,226.5,233.5,226.5,233.0,8.5,233.0,90.0,233.5,1076.0,17.22
2330,2017-10-12 00:00:00,44176186,16490,10450920432,235.0,237.5,234.5,237.5,4.5,237.0,186.0,237.5,57.0,17.55
2330,2017-10-13 00:00:00,23145071,10507,5465540327,237.5,237.5,234.5,237.5,0.0,237.0,243.0,237.5,951.0,17.55
2330,2017-10-16 00:00:00,20673072,6764,4906963355,237.5,238.0,236.0,238.0,0.5,237.5,300.0,238.0,22.0,17.59
2330,2017-10-17 00:00:00,17652304,6336,4171891244,238.0,238.0,235.0,235.5,2.5,235.5,834.0,236.0,73.0,17.41
2330,2017-10-18 00:00:00,28970850,10330,6901364183,239.5,239.5,237.0,237.5,2.0,237.5,1241.0,238.0,220.0,17.55
2330,2017-10-19 00:00:00,23481776,9033,5636769464,239.5,241.5,239.0,239.0,1.5,239.0,59.0,239.5,465.0,17.66
2330,2017-10-20 00:00:00,27056035,7206,6456386670,238.0,239.5,237.5,237.5,1.5,237.5,761.0,238.0,214.0,17.55
2330,2017-10-23 00:00:00,15959559,6686,3820927681,239.0,240.0,238.5,239.0,1.5,239.0,276.0,239.5,99.0,17.66
2330,2017-10-24 00:00:00,16100570,6034,3842463252,240.0,240.0,238.0,238.0,1.0,238.0,949.0,238.5,37.0,17.59
2330,2017-10-25 00:00:00,17205187,5808,4099505436,238.5,239.0,237.5,238.0,0.0,238.0,195.0,238.5,34.0,17.59
2330,2017-10-26 00:00:00,12959717,4947,3069618429,237.0,238.0,236.0,236.0,2.0,236.0,1475.0,236.5,1.0,17.44
2330,2017-10-27 00:00:00,18040541,5715,4304460160,237.5,240.0,237.5,239.0,3.0,238.5,159.0,239.0,283.0,17.66
2330,2017-10-30 00:00:00,30241990,10609,7358619170,242.0,245.0,241.5,243.0,4.0,243.0,6.0,243.5,61.0,17.96
2330,2017-10-31 00:00:00,22582013,8176,5497062659,243.5,245.0,241.5,243.0,0.0,243.0,286.0,243.5,420.0,17.96
2330,2017-11-01 00:00:00,20465054,6464,4975624502,243.5,245.0,241.5,242.5,0.5,242.0,502.0,242.5,76.0,17.92
2330,2017-11-02 00:00:00,16309342,5912,3940181714,242.0,242.5,240.5,241.0,1.5,241.0,158.0,241.5,13.0,17.81
2330,2017-11-03 00:00:00,18327682,5621,4386122470,240.5,241.0,238.5,239.0,2.0,239.0,1138.0,239.5,469.0,17.66
2330,2017-11-06 00:00:00,21029515,6601,5063670900,243.5,244.0,239.0,239.5,0.5,239.5,1247.0,240.0,76.0,17.7
2330,2017-11-07 00:00:00,21689261,6729,5266500464,242.0,244.0,241.5,244.0,4.5,243.5,134.0,244.0,106.0,18.03
2330,2017-11-08 00:00:00,14579103,4610,3536455029,243.0,243.5,242.0,242.5,1.5,242.0,1038.0,242.5,2554.0,17.92
2330,2017-11-09 00:00:00,21366949,6339,5151628572,240.5,243.0,240.0,241.0,1.5,240.5,216.0,241.0,34.0,17.81
2330,2017-11-10 00:00:00,15061296,4465,3629826936,240.0,242.0,239.5,240.5,0.5,240.5,617.0,241.0,225.0,17.78
2330,2017-11-13 00:00:00,12087858,4288,2904559294,240.0,241.5,239.5,239.5,1.0,239.5,159.0,240.0,102.0,17.7
2330,2017-11-14 00:00:00,17229176,4130,4132433432,241.0,241.0,239.0,240.0,0.5,240.0,124.0,240.5,309.0,18.09
2330,2017-11-15 00:00:00,29720308,9224,7063591898,239.0,239.5,236.0,237.5,2.5,237.0,649.0,237.5,509.0,17.9
2330,2017-11-16 00:00:00,17274172,5683,4118927788,238.0,240.0,237.5,238.0,0.5,238.0,1427.0,238.5,2.0,17.94
2330,2017-11-17 00:00:00,18741825,5647,4528440917,240.5,242.5,240.5,241.5,3.5,241.0,1457.0,241.5,290.0,18.2
2330,2017-11-20 00:00:00,19811271,5935,4744311377,241.0,241.5,238.0,238.5,3.0,238.5,210.0,239.0,54.0,17.97
2330,2017-11-21 00:00:00,22878024,7942,5529803248,240.0,243.0,239.5,243.0,4.5,242.5,495.0,243.0,979.0,18.31
2330,2017-11-22 00:00:00,27251431,7655,6631376152,244.5,244.5,242.0,242.0,1.0,242.0,2.0,242.5,2.0,18.24
2330,2017-11-23 00:00:00,9562763,4253,2320934646,242.0,243.5,241.5,242.5,0.5,242.5,61.0,243.0,204.0,18.27
2330,2017-11-24 00:00:00,11404453,3910,2777319771,242.0,244.5,241.5,244.0,1.5,243.5,438.0,244.0,564.0,18.39
2330,2017-11-27 00:00:00,32247327,14743,7696717391,240.0,240.0,237.0,237.0,7.0,237.0,486.0,237.5,299.0,17.86
2330,2017-11-28 00:00:00,47834178,15262,11198457400,234.5,235.0,233.0,234.0,3.0,234.0,217.0,234.5,1059.0,17.63
2330,2017-11-29 00:00:00,26535797,6976,6234161137,235.0,236.0,234.5,234.5,0.5,234.5,548.0,235.0,83.0,17.67
2330,2017-11-30 00:00:00,112262770,21352,25539072296,226.5,230.5,226.0,226.0,8.5,226.0,2377.0,226.5,7.0,17.03
2330,2017-12-01 00:00:00,38356265,17632,8830392980,228.5,233.5,227.5,231.0,5.0,231.0,112.0,231.5,14.0,17.41
2330,2017-12-04 00:00:00,22939032,7763,5347622547,232.5,234.5,231.0,234.0,3.0,233.5,26.0,234.0,499.0,17.63
2330,2017-12-05 00:00:00,30189765,11202,6938661754,231.0,231.0,228.5,229.5,4.5,229.0,231.0,229.5,361.0,17.29
2330,2017-12-06 00:00:00,34031690,10749,7752572207,228.0,229.5,226.5,227.0,2.5,226.5,683.0,227.0,399.0,17.11
2330,2017-12-07 00:00:00,41619903,13336,9349711831,226.5,226.5,222.5,226.5,0.5,226.0,488.0,226.5,42.0,17.07
2330,2017-12-08 00:00:00,38183260,9485,8678808540,231.0,231.0,224.5,227.0,0.5,226.5,39.0,227.0,3272.0,17.11
2330,2017-12-11 00:00:00,20649609,6384,4706571094,228.5,229.0,227.0,227.5,0.5,227.5,644.0,228.0,4.0,17.14
2330,2017-12-12 00:00:00,28188584,6210,6399536562,229.5,229.5,225.0,227.5,0.0,227.0,220.0,227.5,609.0,17.14
2330,2017-12-13 00:00:00,19619331,6108,4454578768,227.5,228.0,226.5,227.0,0.5,227.0,238.0,227.5,1087.0,17.11
2330,2017-12-15 00:00:00,42725779,7602,9781791170,228.5,230.0,226.5,230.0,0.5,229.5,497.0,230.0,370.0,17.33
2330,2017-12-18 00:00:00,15702664,5961,3565805928,227.0,228.0,226.5,227.0,3.0,227.0,820.0,227.5,34.0,17.11
2330,2017-12-19 00:00:00,25899129,7609,5844605314,226.5,228.5,224.0,225.0,2.0,225.0,1426.0,225.5,1642.0,16.96
2330,2017-12-20 00:00:00,34514333,10336,7748610375,225.0,225.5,223.5,224.5,0.5,224.5,2506.0,225.0,1069.0,16.92
2330,2017-12-21 00:00:00,20826164,5893,4696105505,226.5,227.0,224.5,225.0,0.5,225.0,571.0,225.5,281.0,16.96
2330,2017-12-22 00:00:00,19106483,6146,4315809802,225.0,227.5,224.0,227.5,2.5,227.5,53.0,228.0,2134.0,17.14
2330,2017-12-25 00:00:00,4579675,2288,1045118165,228.0,229.5,226.5,228.5,1.0,228.0,207.0,228.5,40.0,17.22
2330,2017-12-26 00:00:00,13755843,3550,3118538018,229.0,229.0,225.0,226.0,2.5,225.5,258.0,226.0,193.0,17.03
2330,2017-12-27 00:00:00,12515245,5717,2820168625,225.0,226.0,225.0,225.0,1.0,225.0,2967.0,225.5,202.0,16.96
2330,2017-12-28 00:00:00,24370371,7413,5521736966,226.5,228.0,225.0,226.0,1.0,226.0,658.0,226.5,258.0,17.03
2330,2017-12-29 00:00:00,25610443,8325,5861624377,227.5,230.0,226.5,229.5,3.5,229.0,5.0,229.5,370.0,17.29
2330,2018-01-02 00:00:00,18055269,9954,4188555408,231.5,232.5,231.0,232.5,3.0,232.0,21.0,232.5,722.0,17.52
2330,2018-01-03 00:00:00,31706091,13633,7504382512,236.0,238.0,235.5,237.0,4.5,236.5,25.0,237.0,1118.0,17.86
2330,2018-01-04 00:00:00,29179613,10953,6963192636,240.0,240.0,236.5,239.5,2.5,239.0,112.0,239.5,2384.0,18.05
2330,2018-01-05 00:00:00,23721255,8659,5681934695,240.0,240.0,238.0,240.0,0.5,239.5,613.0,240.0,3181.0,18.09
2330,2018-01-08 00:00:00,21846692,10251,5281823362,242.0,242.5,240.5,242.0,2.0,241.5,40.0,242.0,1309.0,18.24
2330,2018-01-09 00:00:00,19043123,7124,4588314012,242.0,242.0,239.5,242.0,0.0,241.5,110.0,242.0,3103.0,18.24
2330,2018-01-10 00:00:00,25716220,10534,6118683273,241.5,242.0,236.0,236.5,5.5,236.5,292.0,237.0,887.0,17.82
2330,2018-01-11 00:00:00,32070338,9199,7500674455,235.0,236.0,232.5,235.0,1.5,234.5,12.0,235.0,677.0,17.71
2330,2018-01-12 00:00:00,23141291,7905,5463302207,234.5,238.0,233.5,237.0,2.0,236.5,54.0,237.0,1034.0,17.86
2330,2018-01-15 00:00:00,28576533,9756,6832851887,240.0,240.0,238.0,240.0,3.0,239.5,12.0,240.0,398.0,18.09
2330,2018-01-16 00:00:00,23407632,8156,5609009540,240.0,240.5,238.0,240.5,0.5,240.0,15.0,240.5,1121.0,18.12
2330,2018-01-17 00:00:00,38118119,12593,9207582787,240.5,243.0,239.0,242.0,1.5,241.5,360.0,242.0,318.0,18.24
2330,2018-01-18 00:00:00,50119952,19482,12406562364,245.0,250.0,245.0,248.5,6.5,248.5,157.0,249.0,229.0,18.73
2330,2018-01-19 00:00:00,55061292,18801,13975174348,253.5,255.5,251.5,255.5,7.0,255.0,22.0,255.5,25.0,19.25
2330,2018-01-22 00:00:00,45907509,13558,11934882643,257.5,262.0,257.0,261.5,6.0,261.0,66.0,261.5,1162.0,19.71
2330,2018-01-23 00:00:00,34606444,13993,9155080569,262.5,266.0,262.5,266.0,4.5,265.5,5.0,266.0,2839.0,20.05
2330,2018-01-24 00:00:00,42600813,17287,11022372004,263.0,263.0,256.5,258.0,8.0,257.5,198.0,258.0,1124.0,19.44
2330,2018-01-25 00:00:00,46214756,15826,11981089514,258.0,264.0,256.5,258.0,0.0,257.5,228.0,258.0,111.0,19.44
2330,2018-01-26 00:00:00,43514523,12821,11101977348,256.5,257.5,253.5,255.0,3.0,255.0,1221.0,255.5,1.0,19.22
2330,2018-01-29 00:00:00,31306234,12211,8067780117,259.0,261.5,255.0,258.5,3.5,258.0,63.0,258.5,353.0,19.48
2330,2018-01-30 00:00:00,37410591,12987,9523980994,256.0,257.5,252.5,253.0,5.5,253.0,716.0,253.5,38.0,19.07
2330,2018-01-31 00:00:00,45807808,13553,11670582000,253.0,257.5,252.0,255.0,2.0,255.0,1770.0,255.5,1.0,19.22
2330,2018-02-01 00:00:00,30900457,13598,8022694430,257.5,261.0,257.0,259.5,4.5,259.5,427.0,260.0,89.0,19.56
2330,2018-02-02 00:00:00,25707560,11404,6633344540,259.0,260.0,255.0,259.5,0.0,259.0,23.0,259.5,751.0,19.56
2330,2018-02-05 00:00:00,46554379,16909,11742299859,251.0,254.5,250.5,253.0,6.5,253.0,402.0,253.5,389.0,19.07
2330,2018-02-06 00:00:00,104448048,35455,24944565955,242.5,243.5,234.0,239.0,14.0,238.5,235.0,239.0,70.0,18.01
2330,2018-02-07 00:00:00,82299178,22962,19903032966,245.0,245.5,239.5,240.0,1.0,240.0,4129.0,240.5,203.0,18.09
2330,2018-02-08 00:00:00,31192550,10274,7468970072,239.5,242.0,238.0,238.5,1.5,238.5,1612.0,239.0,49.0,17.97
2330,2018-02-09 00:00:00,65939265,19749,15227192540,230.0,233.0,228.5,232.5,6.0,232.0,2632.0,232.5,34.0,17.52
2330,2018-02-12 00:00:00,42917236,10851,10113012768,235.5,237.5,235.0,236.5,4.0,236.0,1034.0,236.5,145.0,17.82
2330,2018-02-21 00:00:00,76396174,21512,18582475956,244.5,244.5,242.0,242.5,6.0,242.5,504.0,243.0,2013.0,18.33
2330,2018-02-22 00:00:00,45492993,10071,10977665819,244.0,244.0,239.0,239.5,3.0,239.5,295.0,240.0,454.0,18.1
2330,2018-02-23 00:00:00,26985776,10178,6578657620,241.0,245.0,241.0,245.0,5.5,244.5,13.0,245.0,1558.0,18.52
2330,2018-02-26 00:00:00,36165810,12565,8910352170,247.0,247.5,245.0,246.5,1.5,246.5,65.0,247.0,488.0,18.63
2330,2018-02-27 00:00:00,44699119,10908,11061945363,250.5,250.5,246.0,246.0,0.5,246.0,197.0,246.5,1.0,18.59
2330,2018-03-01 00:00:00,43847984,11589,10669194561,244.0,245.0,242.0,243.0,3.0,243.0,3940.0,243.5,118.0,18.37
2330,2018-03-02 00:00:00,35289170,10440,8453712014,240.0,241.0,238.5,240.0,3.0,239.5,432.0,240.0,1168.0,18.14
2330,2018-03-05 00:00:00,27337846,9321,6607367732,242.5,243.0,240.5,241.5,1.5,241.5,346.0,242.0,246.0,18.25
2330,2018-03-06 00:00:00,36945780,13977,9155812210,245.5,250.0,245.5,250.0,8.5,249.5,19.0,250.0,2900.0,18.9
2330,2018-03-07 00:00:00,30391219,10521,7525601638,248.0,248.5,246.0,247.0,3.0,246.5,315.0,247.0,376.0,18.67
2330,2018-03-08 00:00:00,20645694,8817,5172732531,249.5,251.5,249.0,249.5,2.5,249.5,403.0,250.0,16.0,18.86
2330,2018-03-09 00:00:00,22887063,7050,5723277170,250.0,251.0,248.5,250.5,1.0,250.5,76.0,251.0,884.0,18.93
2330,2018-03-12 00:00:00,25100615,10550,6370529728,252.0,255.0,251.5,254.0,3.5,254.0,3.0,254.5,535.0,19.2
2330,2018-03-13 00:00:00,34264883,11700,8816553606,255.5,259.0,255.0,259.0,5.0,258.5,7.0,259.0,170.0,19.58
2330,2018-03-14 00:00:00,24254838,8518,6220805864,256.5,257.5,255.5,257.0,2.0,256.5,120.0,257.0,26.0,19.43
2330,2018-03-15 00:00:00,19396493,5945,4965546715,258.0,258.0,255.0,255.0,2.0,255.0,1012.0,255.5,949.0,19.27
2330,2018-03-16 00:00:00,62989326,18058,15930805360,253.0,256.0,249.5,255.0,0.0,254.5,1992.0,255.0,1524.0,19.27
2330,2018-03-19 00:00:00,22440766,9888,5679567964,252.5,255.5,251.0,255.0,0.0,254.5,53.0,255.0,1163.0,19.27
2330,2018-03-20 00:00:00,22335151,9334,5640426203,253.0,254.0,251.5,253.0,2.0,252.5,296.0,253.0,1170.0,19.12
2330,2018-03-21 00:00:00,32977737,11575,8325162114,255.0,255.0,251.0,252.5,0.5,252.0,129.0,252.5,236.0,19.09
2330,2018-03-22 00:00:00,27000718,10475,6797045014,254.5,254.5,249.5,251.5,1.0,251.0,54.0,251.5,383.0,19.01
2330,2018-03-23 00:00:00,52974390,20513,12994667867,245.0,247.0,244.0,245.0,6.5,244.5,492.0,245.0,654.0,18.52
2330,2018-03-26 00:00:00,39487945,11404,9582954454,241.5,244.5,241.5,243.5,1.5,243.0,497.0,243.5,250.0,18.41
2330,2018-03-27 00:00:00,31100260,11698,7732298021,248.0,251.0,247.0,251.0,7.5,250.5,40.0,251.0,335.0,18.97
2330,2018-03-28 00:00:00,29924411,13041,7349468217,247.5,248.0,244.0,245.0,6.0,244.5,461.0,245.0,1240.0,18.52
2330,2018-03-29 00:00:00,36427345,12832,8888435870,243.0,247.0,242.5,244.0,1.0,244.0,1405.0,244.5,126.0,18.44
2330,2018-03-30 00:00:00,16996346,7578,4212690462,247.5,249.5,246.0,246.0,2.0,246.0,45.0,246.5,2.0,18.59
2330,2018-03-31 00:00:00,3603912,2409,893664176,247.5,249.0,246.5,247.5,1.5,247.0,101.0,247.5,14.0,18.71
2330,2018-04-02 00:00:00,19029003,6951,4702581241,248.5,249.0,245.0,246.5,1.0,246.0,102.0,246.5,651.0,18.63
2330,2018-04-03 00:00:00,35813944,13270,8710200224,243.0,244.5,242.0,244.0,2.5,243.5,530.0,244.0,1019.0,18.44
2330,2018-04-09 00:00:00,35465824,12437,8716801768,248.0,248.0,243.5,245.0,1.0,245.0,72.0,246.0,654.0,18.52
2330,2018-04-10 00:00:00,25268994,11912,6231896018,244.5,249.0,243.5,245.5,0.5,245.5,650.0,246.5,27.0,18.56
2330,2018-04-11 00:00:00,21777935,8813,5391978180,246.5,248.5,246.5,248.0,2.5,247.5,53.0,248.0,300.0,18.75
2330,2018-04-12 00:00:00,20476657,6898,5028226522,248.5,248.5,244.0,245.0,3.0,244.5,291.0,245.0,178.0,18.52
2330,2018-04-13 00:00:00,19946548,5549,4885963546,246.0,246.0,244.0,244.5,0.5,244.0,1356.0,244.5,473.0,18.48
2330,2018-04-16 00:00:00,21608528,8436,5251556179,243.0,244.0,242.0,243.5,1.0,243.0,43.0,243.5,280.0,18.41
2330,2018-04-17 00:00:00,42756389,18381,10232256860,243.0,243.5,237.5,238.0,5.5,238.0,191.0,238.5,127.0,17.99
2330,2018-04-18 00:00:00,44768048,12132,10668587090,239.5,241.5,236.5,238.0,0.0,238.0,1090.0,238.5,212.0,17.99
2330,2018-04-19 00:00:00,33230989,10987,8081404960,242.0,244.5,241.0,244.5,6.5,244.0,32.0,244.5,659.0,18.48
2330,2018-04-20 00:00:00,129890087,46349,29837344632,228.0,231.5,228.0,229.0,15.5,229.0,2427.0,229.5,891.0,17.31
2330,2018-04-23 00:00:00,71901975,22048,16282275410,226.5,227.5,225.0,226.5,2.5,226.0,3242.0,226.5,839.0,17.12
2330,2018-04-24 00:00:00,45206892,13970,10233860296,225.0,227.5,225.0,227.0,0.5,227.0,3527.0,227.5,1146.0,17.16
