stock_id,date,本期稅前淨利（淨損）,營業活動之淨現金流入（流出）,調整項目合計,繼續營業單位稅前淨利（淨損）,營運產生之現金流入（流出）,期末現金及約當現金餘額,本期現金及約當現金增加（減少）數,資產負債表帳列之現金及約當現金,期初現金及約當現金餘額,與營業活動相關之資產及負債之淨變動合計,與營業活動相關之負債之淨變動合計,與營業活動相關之資產之淨變動合計,折舊費用,投資活動之淨現金流入（流出）,籌資活動之淨現金流入（流出）,收取之利息,利息收入,應收帳款（增加）減少,取得不動產、廠房及設備,應付帳款增加（減少）,退還（支付）之所得稅,利息費用,支付之利息,其他應付款增加（減少）,存貨（增加）減少,攤銷費用,其他流動負債增加（減少）,其他流動資產（增加）減少,匯率變動對現金及約當現金之影響,處分及報廢不動產、廠房及設備損失（利益）,收益費損項目合計,其他應收款（增加）減少,應收票據（增加）減少,處分不動產、廠房及設備,應付票據增加（減少）,取得無形資產,短期借款增加,預付款項（增加）減少,透過損益按公允價值衡量金融資產及負債之淨損失（利益）,償還長期借款,短期借款減少,存出保證金增加,其他項目,採用權益法認列之關聯企業及合資損失（利益）之份額,存出保證金減少,舉借長期借款,呆帳費用提列（轉列收入）數,發放現金股利,其他非流動資產增加,處分投資損失（利益）,應收帳款－關係人（增加）減少,存入保證金增加,收取之股利,預期信用減損損失（利益）數∕呆帳費用提列（轉列收入）數,非金融資產減損損失,預付設備款增加,租賃本金償還,應付帳款－關係人增加（減少）,股利收入,未實現外幣兌換損失（利益）,非控制權益變動,存入保證金減少,負債準備增加（減少）,股份基礎給付酬勞成本,合約負債增加（減少）,其他金融資產增加,其他營業資產（增加）減少,其他營業負債增加（減少）,淨確定福利負債增加(減少),持有供交易之金融資產（增加）減少,預收款項增加（減少）,其他金融資產減少,不影響現金流量之收益費損項目合計,處分備供出售金融資產,取得採用權益法之投資,其他非流動資產減少,應付短期票券增加,取得備供出售金融資產,其他金融資產（增加）減少,淨確定福利負債增加減少,其他應收款－關係人（增加）減少,其他應付款－關係人增加（減少）,取得按攤銷後成本衡量之金融資產,庫藏股票買回成本,現金增資,應付短期票券減少,金融資產減損損失,非金融資產減損迴轉利益,強制透過損益按公允價值衡量之金融資產（增加）減少,其他投資活動,員工執行認股權,應計退休金負債增加（減少）,取得以成本衡量之金融資產,取得透過其他綜合損益按公允價值衡量之金融資產,處分按攤銷後成本衡量之金融資產,其他籌資活動,取得投資性不動產,處分透過其他綜合損益按公允價值衡量之金融資產,對子公司之收購（扣除所取得之現金）,取得無活絡市場之債務工具投資,發行公司債,其他非流動負債增加,償還公司債,持有供交易之金融負債增加（減少）,處分採用權益法之投資,不動產、廠房及設備轉列費用數,處分子公司,取得透過損益按公允價值衡量之金融資產,應收票據－關係人（增加）減少,處分以成本衡量之金融資產,處分透過損益按公允價值衡量之金融資產,其他非流動負債減少,處分無活絡市場之債務工具投資,應付票據－關係人增加（減少）,處分採用權益法之投資損失（利益）,合約資產（增加）減少,以成本衡量之金融資產減資退回股款,預付設備款減少,處分投資性不動產損失（利益）,其他符合國際會計準則第七號現金及約當現金定義之項目,處分投資性不動產,處分待出售非流動資產,預付費用（增加）減少,預付投資款增加,其他預付款項增加,停業單位稅前淨利（淨損）,其他應付款－關係人增加,應付租賃款減少,處分無形資產損失（利益）,取得子公司股權,應收建造合約款（增加）減少,處分待出售非流動資產損失（利益）,員工購買庫藏股,取得無活絡市場之債券投資,其他金融負債增加（減少）,處分無形資產,採用權益法之被投資公司減資退回股款,取得原始認列時指定為透過損益按公允價值衡量之金融資產,處分原始認列時指定為透過損益按公允價值衡量之金融資產,未實現銷貨利益（損失）,買回應付公司債損失（利益）,透過其他綜合損益按公允價值衡量之金融資產減資退回股款,其他應付款－關係人減少,處分其他資產損失（利益）,透過損益按公允價值衡量之金融資產（增加）減少,應付建造合約款增加（減少）,取得不動產及設備,處分無活絡市場之債券投資,其他應收款－關係人增加,按攤銷後成本衡量之金融資產到期還本,遞延貸項增加（減少）,已實現銷貨損失（利益）,取得使用權資產,處分子公司股權（未喪失控制力）,透過損益按公允價值衡量之金融負債增加（減少）,處分不動產及設備,其他應收款－關係人減少,庫藏股票處分,金融資產減損迴轉利益,因合併產生之現金流入,取得持有至到期日金融資產,應付款項增加（減少）,應收款項（增加）減少,備供出售金融資產減資退回股款,其他負債增加（減少）,其他資產（增加）減少,其他應收款減少,貼現及放款（增加）減少,處分及報廢不動產及設備損失（利益）,符合國際會計準則第七號現金及約當現金定義之存放央行及拆借銀行同業,其他應收款增加,存款及匯款增加（減少）,央行及銀行同業存款增加（減少）,其他預付款項減少,應付租賃款增加,員工福利負債準備增加（減少）,現金減資,存貨減少增加之調整數,存放央行及拆借金融同業（增加）減少,符合國際會計準則第七號現金及約當現金定義之附賣回票券及債券投資,取得合約之增額成本（增加）減少,其他借款增加,處分持有至到期日金融資產,應付商業本票增加,長期應收租賃款減少,預收款項增加－處分資產,其他借款減少,營業活動之收現類別合計,除列按攤銷後成本衡量金融資產淨損失（利益）,附買回票券及債券負債增加（減少）,透過其他綜合損益按公允價值衡量之金融資產（增加）減少,支付之股利,生物資產（增加）減少,各項保險負債淨變動,備供出售金融資產（增加）減少,償還金融債券,再保險合約資產（增加）減少,取得指定為透過損益按公允價值衡量之金融資產,發行金融債券,其他資產增加,應付公司債匯率影響數,無活絡市場之債務工具投資到期還本,其他金融負債減少,處分指定為透過損益按公允價值衡量之金融資產,其他各項負債準備淨變動,其他金融負債增加,分類至待出售（非流動）資產（或處分群組）之現金及約當現金-,投資性不動產公允價值調整損失(利益),持有至到期日金融資產到期還本,長期應收租賃款增加,預付投資款減少,央行及同業融資增加,應付款項減少,持有至到期日金融資產（增加）減少,按攤銷後成本衡量之債務工具投資（增加）減少,附買回票券及債券負債增加,附買回票券及債券負債減少,避險之衍生金融資產（增加）減少,應付商業本票減少,遞延借項（增加）減少,其他資產減少,應收款項減少,附賣回票券及債券投資（增加）減少,利息收入（含財務收入）,期貨交易人權益增加（減少）,客戶保證金專戶（增加）減少,投資性不動產公允價值調整損失利益,應付建造合約款（增加）減少,保證責任準備淨變動,應付款項增加,退還（支付）所得稅,避險之衍生金融負債增加（減少）,交割結算基金增加,其他負債增加,央行及同業融資減少,交割結算基金減少,金融資產重分類淨損失（利益）,採用覆蓋法重分類之損失（利益）,應收款項增加,應收證券融資款（增加）減少,融券保證金增加（減少）,應付融券擔保價款增加（減少）,分類至待出售（非流動）資產（或處分群組）之現金及約當現金,取得待出售非流動資產,分類至待分配與業主之（非流動）資產（或處分群組）之現金及約當現金-,附買回債券負債增加（減少）,逾期未領股利及董監酬勞轉列其他收入,代收款項增加（減少）,附賣回債券投資（增加）減少,處分承受擔保品,其他負債減少,履行合約成本（增加）減少,無活絡市場之債務商品投資到期還本,處分承受擔保品損失（利益）,應收轉融通擔保價款（增加）減少,營業保證金減少,轉融通保證金（增加）減少,借券保證金－存出（增加）減少,償還特別股負債,應付佣金增加（減少）,應付再保往來款項增加（減少）,應付保險賠款與給付增加（減少）,避險之金融資產（增加）減少,預收款項減少－處分資產,投資之預期信用減損損失（迴轉利益）,應收期貨交易保證金（增加）減少,子公司發行特別股,處分避險之衍生金融資產,分類至待分配與業主之（非流動）資產（或處分群組）之現金及約當現金,避險之金融負債增加（減少）,發行特別股負債,非投資之預期信用減損損失（迴轉利益）,取得避險之衍生金融資產,按攤銷後成本衡量之金融資產（增加）減少,應收保費（增加）減少,借券擔保價款（增加）減少,存入保證金增加（減少）,營業外金融商品按公允價值衡量之損失（利益）,應收證券借貸款項（增加）減少,營業保證金增加,原始認列時指定為透過損益按公允價值衡量之金融負債減少,備供出售金融資產之淨損失（利益）,外匯價格變動準備淨變動,處分待出售資產,合併發行新股追溯調整,放款減少,概括承受他公司之淨現金收取數,金融資產證券化款項,借券保證金－存入增加（減少）,處分待出售資產損失（利益）,指定為透過損益按公允價值衡量之金融負債減少,按攤銷後成本衡量之金融負債增加,按攤銷後成本衡量之金融負債減少,指定為透過損益按公允價值衡量之金融負債增加,原始認列時指定為透過損益按公允價值衡量之金融負債增加,不動產及設備轉列費用數,以成本衡量之金融負債增加（減少）,除列避險之衍生金融負債,淨確定福利負債增加（減少）,存出保證金（增加）減少,透過其他綜合損益按公允價值衡量金融資產及負債之淨損失（利益）,具金融商品性質之保險契約準備淨變動,以成本衡量之金融負債增加,以成本衡量之金融負債減少,概括承受他公司之賠付款,處分避險之金融資產,存放央行及拆借銀行同業（增加）減少,避險之金融資產∕避險之衍生金融資產（增加）減少,預付費用及其他預付款（增加）減少,呆帳提列（轉列收入）數,附賣回票券及債券投資增加,取得避險之金融資產,出售及攤銷不良債權之損失,營業活動之付現類別合計,附賣回票券及債券投資減少,以成本衡量之金融資產（增加）減少,放款增加,淨確定福利資產（增加）減少,避險之金融負債∕避險之衍生金融負債增加（減少）,無活絡市場之債務工具投資損益之淨損失（利益）,已收現之出售不良債權,其他現金流入（出）,購買承受擔保品,以成本衡量之金融資產及負債之淨損失（利益）,處分承受擔保品提存損失（利益）,取得避險之金融資產∕避險之衍生金融資產,處分避險之金融資產∕避險之衍生金融資產,除列避險之金融負債,無活絡市場之債券投資損益之淨損失（利益）,除列避險之金融負債∕避險之衍生金融負債,附買回票券負債增加（減少）,持有至到期日金融資產之淨損失（利益）,逾期未領董監酬勞轉列其他收入,催收款項（增加）減少,取得待出售資產,遞延手續費收入增加（減少）,投資之預信用減損損失（迴轉利益）,預付退休金（增加）減少,取得承受擔保品,非投資之預信用減損損失（迴轉利益）,暫收及待結轉款項增加（減少）,出售不良債權回饋金,買回已出售之不良債權,應付商業本票增加（減少）,無活絡市場之債務工具投資（增加）減少,資產證券化損失（利益）,發行具證券性質之虛擬通貨,對員工及代員工之付現,對商品及勞務供應商之付現,對持有供經紀或交易目的之合約之付現,對營業活動之其他付現,自租金及後續出售該等資產之收現,自權利金、各項收費、佣金及其他收入之收現,對保費與理賠、年金及其他保單利益之付現,自保費與理賠、年金及其他保單利益之收現,自銷售商品及提供勞務之收現,自持有供經紀或交易目的之合約之收現,自營業活動之其他收現,預收收益增加（減少）,應付再保賠款與給付增加（減少）,買回具證券性質之虛擬通貨,應收租賃款減少,存出再保責任準備金增加,長期遞延收入增加減少,存入再保責任準備金減少,存入再保責任準備金增加（減少）,應收租賃款增加,存入再保責任準備金增加,存出再保責任準備金減少,存出再保責任準備金（增加）減少,無活絡市場之債券投資（增加）減少,暫付及待結轉帳項（增加）減少,處分避險之衍生性金融商品,取得避險之衍生性金融商品,透過損益按公允價值衡量之金融負債增加,透過損益按公允價值衡量之金融負債減少,附賣回票券投資（增加）減少,轉融通借入款增加（減少）,未實現認購（售）權證發行損失（利益）,放款（增加）減少,保險賠款與給付之付現,再保險之付現,預付房地款減少
2330,2018-08-14 00:00:00,187531229.0,290499278.0,134677128.0,187531229.0,322208357.0,632229880.0,78838184.0,632229880.0,553391696.0,-5950567.0,-7176077.0,1225510.0,140813756.0,-133534789.0,-86973526.0,6635893.0,-6726119.0,31318729.0,-131528345.0,1093210.0,-31709079.0,1436250.0,-1542784.0,,-25171076.0,2092805.0,-18522652.0,-1388497.0,8847221.0,793090.0,140627695.0,,,116927.0,,-1391186.0,,,60541.0,0.0,-33743725.0,-2110165.0,-7725.0,-948284.0,1331308.0,,,,,512267.0,84652.0,639802.0,372781.0,-1453.0,488336.0,,,-705024.0,-158358.0,2098700.0,-1135.0,-1800830.0,0.0,,,,56329.0,11043388.0,-84999.0,1241998.0,,,,0.0,,,,0.0,-4930978.0,,14353.0,,,,,,0.0,,,-149104.0,,,0.0,-47523622.0,,46.0,,39921113.0,,,,,-50524900.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,-436.0,,,,,,,492.0,,,,174325.0,,127878.0,,,,,,,,498542.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162699.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2330,2018-11-14 00:00:00,286428171.0,384581760.0,130241601.0,286428171.0,416669772.0,488732121.0,-64659575.0,488732121.0,553391696.0,-80151234.0,-32196326.0,-47954908.0,213318950.0,-197007952.0,-259408212.0,10612192.0,-10543592.0,-10902779.0,-201476971.0,341340.0,-32088012.0,2175318.0,-2796082.0,,-31475575.0,3197428.0,-26760684.0,-247466.0,7174829.0,789005.0,210392835.0,,,135507.0,,-2940549.0,9626705.0,,244799.0,0.0,0.0,-2227335.0,2494.0,-1946111.0,1581399.0,,,-207443044.0,,774784.0,-572949.0,1253537.0,3421268.0,-2279.0,488336.0,,,-85053.0,-158358.0,1863969.0,-77202.0,-1947272.0,0.0,,,,139107.0,-5629367.0,-62562.0,639804.0,,,,0.0,,,,0.0,-5641723.0,,106673.0,,,,,,0.0,,,-20061.0,,,0.0,-72383276.0,,46.0,,63929332.0,,,,,-58024900.0,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,-436.0,,,,,,,492.0,,,,188528.0,,127878.0,,,,,,,,2032442.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199730.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2330,2019-03-31 00:00:00,397510263.0,573954308.0,221826568.0,397510263.0,619336831.0,577814601.0,24422905.0,577814601.0,553391696.0,-61664782.0,-15247599.0,-46417183.0,288124897.0,-314268908.0,-245124791.0,14660388.0,-14694456.0,-13271268.0,-315581881.0,4540583.0,-45382523.0,3051223.0,-3233331.0,,-29369975.0,4421405.0,-20009883.0,-513051.0,9862296.0,1005644.0,283491350.0,,,181450.0,,-7100306.0,23922975.0,,358156.0,0.0,,-2227541.0,2386.0,-3057781.0,1857188.0,,,-207443044.0,0.0,989138.0,599712.0,1668887.0,3421268.0,-2383.0,423468.0,,,-279857.0,-158358.0,2916659.0,-77413.0,-1948106.0,0.0,,,,152555.0,562019.0,-60461.0,480109.0,,,,0.0,,,,0.0,-4601295.0,,106030.0,,-2294098.0,,,,0.0,,,176738.0,,,0.0,-96412786.0,,10141.0,,86639322.0,,,,,-58024900.0,,,,0.0,,,0.0,,,,,,,0.0,,,,,,,,,,,,-436.0,,,,,,,492.0,,,,111788.0,,127878.0,,,,,,,,2032442.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250538.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2330,2019-05-15 00:00:00,68181652.0,152670278.0,84726186.0,68181652.0,152907838.0,645670527.0,67855926.0,645670527.0,577814601.0,10605163.0,-7684847.0,18290010.0,76192468.0,-64188473.0,-22412645.0,4575286.0,-4408776.0,20639442.0,-75942118.0,-6105106.0,-237560.0,899065.0,-1188528.0,,-5451406.0,1355336.0,-4609186.0,193059.0,1786766.0,421408.0,74121023.0,,,75142.0,,-2101026.0,,,338047.0,,-12262255.0,-1320312.0,-7160.0,-433491.0,179430.0,,,,,53105.0,274591.0,28652.0,0.0,-4885.0,,,-588088.0,-815558.0,0.0,22722.0,30.0,-2456.0,,,,,0.0,4107178.0,,,,,,,,,,,2545236.0,-262175.0,16354.0,,-313958.0,,,,,-301384.0,72734.0,3509289.0,,,,-34445259.0,,0.0,,31684346.0,,,,,-8400000.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,,0.0,,,,,,,,,,10138090.0,,-5432.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-227383.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2330,2019-08-14 00:00:00,148727092.0,270431306.0,159532025.0,148727092.0,308259117.0,649697262.0,71882661.0,649697262.0,577814601.0,12668838.0,3507810.0,9161028.0,149897048.0,-178906424.0,-23343147.0,9396746.0,-8955693.0,9178788.0,-192294786.0,-1669615.0,-37827811.0,1763816.0,-1625029.0,,-5000903.0,2699106.0,-2619598.0,511681.0,3700926.0,700386.0,146863187.0,,,155320.0,,-2682181.0,,,890206.0,,-11198385.0,-1336839.0,-13032.0,-1062026.0,475381.0,,,,,-172465.0,179506.0,42659.0,452144.0,-987.0,0.0,,-1814471.0,-609048.0,-244430.0,1722527.0,30.0,-347951.0,,,,,0.0,8656896.0,,,,,,,,,,,4363408.0,-250825.0,8789.0,,-313958.0,,,,0.0,-301384.0,-80241.0,4803778.0,,,,-98468264.0,,0.0,,86851335.0,,,,,-8400000.0,,,,,,,,,,,,,,,,,,,,,,,,,,2377.0,,,,,,,0.0,,,,0.0,,0.0,,,,,,,,14349190.0,,-62262.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-294290.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2330,2019-11-14 00:00:00,261063363.0,412184327.0,189090922.0,261063363.0,450154285.0,452430300.0,-125384301.0,452430300.0,577814601.0,-19489452.0,-5500502.0,-13988950.0,215274524.0,-287196541.0,-252455390.0,13254770.0,-12871791.0,-21531168.0,-290412611.0,1603615.0,-37969958.0,2607250.0,-3058107.0,,6545246.0,4077932.0,578366.0,570899.0,2083303.0,866235.0,208580374.0,,,218362.0,,-4424453.0,0.0,,958084.0,,-3872065.0,-1337227.0,-8034.0,-1977740.0,781882.0,,,-207443044.0,,-499147.0,-596368.0,52151.0,1965409.0,2651.0,-301384.0,,-2457970.0,261510.0,-246455.0,737001.0,-76053.0,-700302.0,,1406.0,,,0.0,-7710063.0,,,,,,,,,,,627837.0,-233930.0,8447.0,,-313958.0,,,,,,386157.0,5709366.0,,,,-200490462.0,,0.0,,173955646.0,,,,,-34900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,2377.0,,,,,,,0.0,,,,0.0,,0.0,,,,,,,,14349190.0,,-42535.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-452455.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2330,2020-03-31 00:00:00,389845336.0,615138744.0,277337479.0,389845336.0,667182815.0,455399336.0,-122415265.0,455399336.0,577814601.0,10822085.0,4800153.0,6021932.0,281411832.0,-458801647.0,-269638166.0,16874985.0,-16189374.0,-18119552.0,-460422150.0,5860068.0,-52044071.0,3250847.0,-3597145.0,,20249780.0,5472409.0,-571051.0,-76263.0,-9114196.0,949965.0,266515394.0,,,287318.0,,-9329869.0,31804302.0,,955723.0,,,-1465766.0,-10568.0,-2844222.0,1019294.0,,,-259303805.0,,-537835.0,-277658.0,62203.0,2039196.0,1714.0,-301384.0,,-2930589.0,58401.0,-417295.0,-5228218.0,-75869.0,-701269.0,0.0,2818.0,,,0.0,-332251.0,,,,,,,,,,,3383500.0,-215014.0,13375.0,,-313958.0,,,,,,848750.0,5709366.0,,,,-257558240.0,,4006.0,,230444486.0,,,,,-34900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,2377.0,,,,,,,0.0,,,,-3395.0,,1107.0,,,,,,,,14349190.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-436606.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2330,2020-05-15 00:00:00,132147178.0,203029442.0,72260843.0,132147178.0,204408021.0,430777229.0,-24622107.0,430777229.0,455399336.0,6398159.0,8946725.0,-2548566.0,67083741.0,-188993268.0,-40757411.0,3038375.0,-2989069.0,-8595331.0,-192559626.0,-296602.0,-1378579.0,530564.0,-977231.0,,4703362.0,1470736.0,1920752.0,-111469.0,2099130.0,-35390.0,65862684.0,,,65867.0,,-846084.0,20348002.0,,2883.0,,0.0,-69469.0,0.0,-725968.0,339693.0,,,-64825951.0,,-179412.0,434182.0,17203.0,110509.0,1626.0,,,-683072.0,56279.0,-110509.0,804399.0,0.0,-3638.0,,1410.0,,,,8071239.0,,,,,,,,,3992197.0,,2109547.0,-804943.0,-8517.0,,0.0,,,-1000000.0,,0.0,-1080340.0,495780.0,,,,-56528394.0,,,,57185928.0,,,23975079.0,,-21600000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7673.0,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-225847.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2330,2020-08-14 00:00:00,268545816.0,373364401.0,137361668.0,268545816.0,405907484.0,467613443.0,12214107.0,467613443.0,455399336.0,7972951.0,21929686.0,-13956735.0,136065309.0,-318743432.0,-34845358.0,5959214.0,-5467431.0,-11310413.0,-319258103.0,-478898.0,-32543083.0,939709.0,-1196001.0,,-2806898.0,3364420.0,6832180.0,-1363358.0,-7561504.0,-6290.0,129388717.0,,,182002.0,,-8487562.0,52578588.0,,3434.0,,0.0,-120582.0,-3.0,-1404725.0,686368.0,,,-129651902.0,,-926919.0,-29621.0,21177.0,639716.0,188.0,,,-1412758.0,-1895.0,-341797.0,-2916873.0,0.0,-7702.0,,2988.0,,,,16379603.0,,,,,,,,,7485303.0,,1618067.0,-801304.0,-10813.0,,-1366370.0,,,-1000000.0,,0.0,-53699.0,495780.0,,,,-123362626.0,,,,126227986.0,,,59937937.0,,-21600000.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,76707.0,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-339255.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2330,2020-11-14 00:00:00,423669819.0,563535628.0,190763572.0,423669819.0,614433391.0,604195113.0,148795777.0,604195113.0,455399336.0,-32516228.0,18020739.0,-50536967.0,228890246.0,-414823101.0,12588708.0,7966157.0,-7365394.0,-24302814.0,-418563711.0,329534.0,-50897763.0,1312873.0,-1625276.0,,-26528290.0,5272559.0,15004538.0,-287297.0,-12505458.0,-152305.0,223279800.0,,,405716.0,,-8704239.0,35775039.0,,-2360.0,,0.0,-313291.0,-461.0,-2237890.0,1100358.0,1000000.0,,-194477853.0,,-1327251.0,-15695.0,29973.0,3296220.0,4219.0,,,-2155626.0,548275.0,-452570.0,-741378.0,0.0,-10474.0,,4873.0,,,,2935914.0,,,,,,,,,7485303.0,,2432568.0,-797522.0,16779.0,,-4302770.0,,,-7500000.0,,10159.0,-1852218.0,628043.0,,,,-185627184.0,,,,191760590.0,,,205867622.0,,-31800000.0,,,,,,,,,,,,,,,,,,,,,,-2198000.0,,,,599.0,,,,,,,,,,,63881.0,,51045.0,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-322035.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2330,2021-03-31 00:00:00,584777180.0,822666212.0,289251397.0,584777180.0,874028577.0,660170647.0,204771311.0,660170647.0,455399336.0,-28336654.0,36740644.0,-65077298.0,324538443.0,-505781714.0,-88615087.0,9775120.0,-9018400.0,-8082708.0,-507238722.0,404607.0,-51362365.0,2081455.0,-1781097.0,,-54372211.0,7186248.0,24416247.0,-1358129.0,-23498100.0,-188863.0,317588051.0,,,606732.0,,-9542387.0,0.0,,-3005.0,,-31571567.0,-726883.0,-2828.0,-3592818.0,1431837.0,2000000.0,,-259303805.0,,-1439420.0,303939.0,145633.0,3487124.0,3672.0,10159.0,,-2615708.0,672818.0,-637575.0,-1372610.0,0.0,-16060.0,,6612.0,,,,12032143.0,,,,,,,,,7485303.0,,1389493.0,-785171.0,7588.0,,-4302770.0,,,-7500000.0,,,-2965270.0,1099745.0,,,,-262637496.0,,7269.0,,266931916.0,,,236334945.0,,-31800000.0,,,,,,,,,,,,,,,,,,,,,,-4693416.0,,,,599.0,,,,,,,,,,,16382.0,,51052.0,,,,,,,,285210.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-308776.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
